L1,L2,Score,New_Score
wb1_polC,pes_barg,4,1
wb1_polC,p20_pana,3,0.75
wb1_polC,pt4_pan3,3,0.75
wb1_polC,pt5_pan3,3,0.75
wb1_polC,srz_barg,4,1
wb1_polC,p21_pana,3,0.75
wb1_polC,sgh_bErg,4,1
wb1_polC,siy_valk,3,0.75
wb1_polC,sqo_volg,2,0.5
wb1_polC,bcc_thakh,5,1
wb1_polC,sdh_balg,3,0.75
wb1_polC,fay_balg,3,0.75
wb1_polC,p22_pana,3,0.75
wb1_polC,tgk_barg,4,1
wb1_polC,tly_liv3,4,1
wb1_polC,p23_kon3,3,0.75
wb1_polC,p24_ponia,3,0.6
wb1_polC,vaf_vElg,3,0.75
wb1_polC,ps5_p3x3,3,0.75
wb1_polC,wne_pani,3,0.75
wb1_polC,wb5_polC,0,0
wb1_polC,yah_kifk,4,1
wb1_polC,ydg_p3nok,4,0.8
wb1_polC,p25_ponie,3,0.6
wb1_polC,diq_perr,3,0.75
pt1_pana,wb2_polC,3,0.75
pt1_pana,pb5_pana,0,0
pt1_pana,pb6_pane,1,0.25
pt1_pana,os1_sifE,4,1
pt1_pana,pb7_pan3,1,0.25
pt1_pana,prs_bErg,4,1
pt1_pana,gzi_vElg,4,1
pt1_pana,glk_balg,3,0.75
pt1_pana,hac_gaLa,2,0.5
pt1_pana,pb8_pani,1,0.25
pt1_pana,os2_S3f,4,1
pt1_pana,wb3_polC,3,0.75
pt1_pana,pb9_pana,0,0
pt1_pana,p10_panie,2,0.4
pt1_pana,jdt_velg,4,1
pt1_pana,pt2_pan3,1,0.25
pt1_pana,ps2_pon3,2,0.5
pt1_pana,kiu_pElg3,4,0.8
pt1_pana,ckb_para,1,0.25
pt1_pana,kmr_pel,3,0.75
pt1_pana,ps3_pan3,1,0.25
pt1_pana,lrl_barg,3,0.75
pt1_pana,lsa_valg,3,0.75
pt1_pana,luz_barg,3,0.75
pt1_pana,p11_pana,0,0
pt1_pana,p12_pani,1,0.25
pt1_pana,p13_pana,0,0
pt1_pana,kfm_valk,3,0.75
pt1_pana,p14_pana,0,0
pt1_pana,ps4_p3x3,3,0.75
pt1_pana,p15_pana,0,0
pt1_pana,mnj_b3rxiko,7,1
pt1_pana,ntz_valg,3,0.75
pt1_pana,p16_pana,0,0
pt1_pana,p17_pana,0,0
pt1_pana,p18_pan3,1,0.25
pt1_pana,oru_pox3i,4,0.8
pt1_pana,prc_pon,2,0.5
pt1_pana,p19_p3x3,3,0.75
pt1_pana,pt3_pang3,2,0.4
pt1_pana,pes_barg,3,0.75
pt1_pana,p20_pana,0,0
pt1_pana,pt4_pan3,1,0.25
pt1_pana,pt5_pan3,1,0.25
pt1_pana,srz_barg,3,0.75
pt1_pana,p21_pana,0,0
pt1_pana,sgh_bErg,4,1
pt1_pana,siy_valk,3,0.75
pt1_pana,sqo_volg,4,1
pt1_pana,bcc_thakh,4,0.8
pt1_pana,sdh_balg,3,0.75
pt1_pana,fay_balg,3,0.75
pt1_pana,p22_pana,0,0
pt1_pana,tgk_barg,3,0.75
pt1_pana,tly_liv3,4,1
pt1_pana,p23_kon3,3,0.75
pt1_pana,p24_ponia,2,0.4
pt1_pana,vaf_vElg,4,1
pt1_pana,ps5_p3x3,3,0.75
pt1_pana,wne_pani,1,0.25
pt1_pana,wb5_polC,3,0.75
pt1_pana,yah_kifk,4,1
pt1_pana,ydg_p3nok,3,0.6
pt1_pana,p25_ponie,3,0.6
pt1_pana,diq_perr,3,0.75
wb2_polC,pb5_pana,3,0.75
wb2_polC,pb6_pane,3,0.75
wb2_polC,os1_sifE,4,1
wb2_polC,pb7_pan3,3,0.75
wb2_polC,prs_bErg,4,1
wb2_polC,gzi_vElg,3,0.75
wb2_polC,glk_balg,3,0.75
wb2_polC,hac_gaLa,4,1
wb2_polC,pb8_pani,3,0.75
wb2_polC,os2_S3f,4,1
wb2_polC,wb3_polC,0,0
wb2_polC,pb9_pana,3,0.75
wb2_polC,p10_panie,4,0.8
wb2_polC,jdt_velg,3,0.75
wb2_polC,pt2_pan3,3,0.75
wb2_polC,ps2_pon3,2,0.5
wb2_polC,kiu_pElg3,3,0.6
wb2_polC,ckb_para,3,0.75
wb2_polC,kmr_pel,2,0.5
wb2_polC,ps3_pan3,3,0.75
wb2_polC,lrl_barg,4,1
wb2_polC,lsa_valg,3,0.75
wb2_polC,luz_barg,4,1
wb2_polC,p11_pana,3,0.75
wb2_polC,p12_pani,3,0.75
wb2_polC,p13_pana,3,0.75
wb2_polC,kfm_valk,3,0.75
wb2_polC,p14_pana,3,0.75
wb2_polC,ps4_p3x3,3,0.75
wb2_polC,p15_pana,3,0.75
wb2_polC,mnj_b3rxiko,7,1
wb2_polC,ntz_valg,3,0.75
wb2_polC,p16_pana,3,0.75
wb2_polC,p17_pana,3,0.75
wb2_polC,p18_pan3,3,0.75
wb2_polC,oru_pox3i,3,0.6
wb2_polC,prc_pon,2,0.5
wb2_polC,p19_p3x3,3,0.75
wb2_polC,pt3_pang3,4,0.8
wb2_polC,pes_barg,4,1
wb2_polC,p20_pana,3,0.75
wb2_polC,pt4_pan3,3,0.75
wb2_polC,pt5_pan3,3,0.75
wb2_polC,srz_barg,4,1
wb2_polC,p21_pana,3,0.75
wb2_polC,sgh_bErg,4,1
wb2_polC,siy_valk,3,0.75
wb2_polC,sqo_volg,2,0.5
wb2_polC,bcc_thakh,5,1
wb2_polC,sdh_balg,3,0.75
wb2_polC,fay_balg,3,0.75
wb2_polC,p22_pana,3,0.75
wb2_polC,tgk_barg,4,1
wb2_polC,tly_liv3,4,1
wb2_polC,p23_kon3,3,0.75
wb2_polC,p24_ponia,3,0.6
wb2_polC,vaf_vElg,3,0.75
wb2_polC,ps5_p3x3,3,0.75
wb2_polC,wne_pani,3,0.75
wb2_polC,wb5_polC,0,0
wb2_polC,yah_kifk,4,1
wb2_polC,ydg_p3nok,4,0.8
wb2_polC,p25_ponie,3,0.6
wb2_polC,diq_perr,3,0.75
pb5_pana,pb6_pane,1,0.25
pb5_pana,os1_sifE,4,1
pb5_pana,pb7_pan3,1,0.25
pb5_pana,prs_bErg,4,1
pb5_pana,gzi_vElg,4,1
pb5_pana,glk_balg,3,0.75
pb5_pana,hac_gaLa,2,0.5
pb5_pana,pb8_pani,1,0.25
pb5_pana,os2_S3f,4,1
pb5_pana,wb3_polC,3,0.75
pb5_pana,pb9_pana,0,0
pb5_pana,p10_panie,2,0.4
pb5_pana,jdt_velg,4,1
pb5_pana,pt2_pan3,1,0.25
pb5_pana,ps2_pon3,2,0.5
pb5_pana,kiu_pElg3,4,0.8
pb5_pana,ckb_para,1,0.25
pb5_pana,kmr_pel,3,0.75
pb5_pana,ps3_pan3,1,0.25
pb5_pana,lrl_barg,3,0.75
pb5_pana,lsa_valg,3,0.75
pb5_pana,luz_barg,3,0.75
pb5_pana,p11_pana,0,0
pb5_pana,p12_pani,1,0.25
pb5_pana,p13_pana,0,0
pb5_pana,kfm_valk,3,0.75
pb5_pana,p14_pana,0,0
pb5_pana,ps4_p3x3,3,0.75
pb5_pana,p15_pana,0,0
pb5_pana,mnj_b3rxiko,7,1
pb5_pana,ntz_valg,3,0.75
pb5_pana,p16_pana,0,0
pb5_pana,p17_pana,0,0
pb5_pana,p18_pan3,1,0.25
pb5_pana,oru_pox3i,4,0.8
pb5_pana,prc_pon,2,0.5
pb5_pana,p19_p3x3,3,0.75
pb5_pana,pt3_pang3,2,0.4
pb5_pana,pes_barg,3,0.75
pb5_pana,p20_pana,0,0
pb5_pana,pt4_pan3,1,0.25
pb5_pana,pt5_pan3,1,0.25
pb5_pana,srz_barg,3,0.75
pb5_pana,p21_pana,0,0
pb5_pana,sgh_bErg,4,1
pb5_pana,siy_valk,3,0.75
pb5_pana,sqo_volg,4,1
pb5_pana,bcc_thakh,4,0.8
pb5_pana,sdh_balg,3,0.75
pb5_pana,fay_balg,3,0.75
pb5_pana,p22_pana,0,0
pb5_pana,tgk_barg,3,0.75
pb5_pana,tly_liv3,4,1
pb5_pana,p23_kon3,3,0.75
pb5_pana,p24_ponia,2,0.4
pb5_pana,vaf_vElg,4,1
pb5_pana,ps5_p3x3,3,0.75
pb5_pana,wne_pani,1,0.25
pb5_pana,wb5_polC,3,0.75
pb5_pana,yah_kifk,4,1
pb5_pana,ydg_p3nok,3,0.6
pb5_pana,p25_ponie,3,0.6
pb5_pana,diq_perr,3,0.75
pb6_pane,os1_sifE,4,1
pb6_pane,pb7_pan3,1,0.25
pb6_pane,prs_bErg,4,1
pb6_pane,gzi_vElg,4,1
pb6_pane,glk_balg,3,0.75
pb6_pane,hac_gaLa,3,0.75
pb6_pane,pb8_pani,1,0.25
pb6_pane,os2_S3f,4,1
pb6_pane,wb3_polC,3,0.75
pb6_pane,pb9_pana,1,0.25
pb6_pane,p10_panie,1,0.2
pb6_pane,jdt_velg,4,1
pb6_pane,pt2_pan3,1,0.25
pb6_pane,ps2_pon3,2,0.5
pb6_pane,kiu_pElg3,4,0.8
pb6_pane,ckb_para,2,0.5
pb6_pane,kmr_pel,3,0.75
pb6_pane,ps3_pan3,1,0.25
pb6_pane,lrl_barg,3,0.75
pb6_pane,lsa_valg,3,0.75
pb6_pane,luz_barg,3,0.75
pb6_pane,p11_pana,1,0.25
pb6_pane,p12_pani,1,0.25
pb6_pane,p13_pana,1,0.25
pb6_pane,kfm_valk,3,0.75
pb6_pane,p14_pana,1,0.25
pb6_pane,ps4_p3x3,3,0.75
pb6_pane,p15_pana,1,0.25
pb6_pane,mnj_b3rxiko,7,1
pb6_pane,ntz_valg,3,0.75
pb6_pane,p16_pana,1,0.25
pb6_pane,p17_pana,1,0.25
pb6_pane,p18_pan3,1,0.25
pb6_pane,oru_pox3i,4,0.8
pb6_pane,prc_pon,2,0.5
pb6_pane,p19_p3x3,3,0.75
pb6_pane,pt3_pang3,2,0.4
pb6_pane,pes_barg,3,0.75
pb6_pane,p20_pana,1,0.25
pb6_pane,pt4_pan3,1,0.25
pb6_pane,pt5_pan3,1,0.25
pb6_pane,srz_barg,3,0.75
pb6_pane,p21_pana,1,0.25
pb6_pane,sgh_bErg,4,1
pb6_pane,siy_valk,3,0.75
pb6_pane,sqo_volg,4,1
pb6_pane,bcc_thakh,4,0.8
pb6_pane,sdh_balg,3,0.75
pb6_pane,fay_balg,3,0.75
pb6_pane,p22_pana,1,0.25
pb6_pane,tgk_barg,3,0.75
pb6_pane,tly_liv3,4,1
pb6_pane,p23_kon3,3,0.75
pb6_pane,p24_ponia,3,0.6
pb6_pane,vaf_vElg,4,1
pb6_pane,ps5_p3x3,3,0.75
pb6_pane,wne_pani,1,0.25
pb6_pane,wb5_polC,3,0.75
pb6_pane,yah_kifk,4,1
pb6_pane,ydg_p3nok,3,0.6
pb6_pane,p25_ponie,2,0.4
pb6_pane,diq_perr,3,0.75
os1_sifE,pb7_pan3,4,1
os1_sifE,prs_bErg,4,1
os1_sifE,gzi_vElg,4,1
os1_sifE,glk_balg,4,1
os1_sifE,hac_gaLa,4,1
os1_sifE,pb8_pani,4,1
os1_sifE,os2_S3f,3,0.75
os1_sifE,wb3_polC,4,1
os1_sifE,pb9_pana,4,1
os1_sifE,p10_panie,5,1
os1_sifE,jdt_velg,4,1
os1_sifE,pt2_pan3,4,1
os1_sifE,ps2_pon3,4,1
os1_sifE,kiu_pElg3,5,1
os1_sifE,ckb_para,4,1
os1_sifE,kmr_pel,4,1
os1_sifE,ps3_pan3,4,1
os1_sifE,lrl_barg,4,1
os1_sifE,lsa_valg,4,1
os1_sifE,luz_barg,4,1
os1_sifE,p11_pana,4,1
os1_sifE,p12_pani,4,1
os1_sifE,p13_pana,4,1
os1_sifE,kfm_valk,4,1
os1_sifE,p14_pana,4,1
os1_sifE,ps4_p3x3,4,1
os1_sifE,p15_pana,4,1
os1_sifE,mnj_b3rxiko,6,0.857142857142857
os1_sifE,ntz_valg,4,1
os1_sifE,p16_pana,4,1
os1_sifE,p17_pana,4,1
os1_sifE,p18_pan3,4,1
os1_sifE,oru_pox3i,5,1
os1_sifE,prc_pon,4,1
os1_sifE,p19_p3x3,4,1
os1_sifE,pt3_pang3,5,1
os1_sifE,pes_barg,4,1
os1_sifE,p20_pana,4,1
os1_sifE,pt4_pan3,4,1
os1_sifE,pt5_pan3,4,1
os1_sifE,srz_barg,4,1
os1_sifE,p21_pana,4,1
os1_sifE,sgh_bErg,4,1
os1_sifE,siy_valk,4,1
os1_sifE,sqo_volg,4,1
os1_sifE,bcc_thakh,5,1
os1_sifE,sdh_balg,4,1
os1_sifE,fay_balg,4,1
os1_sifE,p22_pana,4,1
os1_sifE,tgk_barg,4,1
os1_sifE,tly_liv3,3,0.75
os1_sifE,p23_kon3,4,1
os1_sifE,p24_ponia,5,1
os1_sifE,vaf_vElg,4,1
os1_sifE,ps5_p3x3,4,1
os1_sifE,wne_pani,4,1
os1_sifE,wb5_polC,4,1
os1_sifE,yah_kifk,2,0.5
os1_sifE,ydg_p3nok,5,1
os1_sifE,p25_ponie,5,1
os1_sifE,diq_perr,4,1
pb7_pan3,prs_bErg,4,1
pb7_pan3,gzi_vElg,4,1
pb7_pan3,glk_balg,3,0.75
pb7_pan3,hac_gaLa,3,0.75
pb7_pan3,pb8_pani,1,0.25
pb7_pan3,os2_S3f,4,1
pb7_pan3,wb3_polC,3,0.75
pb7_pan3,pb9_pana,1,0.25
pb7_pan3,p10_panie,2,0.4
pb7_pan3,jdt_velg,4,1
pb7_pan3,pt2_pan3,0,0
pb7_pan3,ps2_pon3,1,0.25
pb7_pan3,kiu_pElg3,3,0.6
pb7_pan3,ckb_para,2,0.5
pb7_pan3,kmr_pel,3,0.75
pb7_pan3,ps3_pan3,0,0
pb7_pan3,lrl_barg,3,0.75
pb7_pan3,lsa_valg,3,0.75
pb7_pan3,luz_barg,3,0.75
pb7_pan3,p11_pana,1,0.25
pb7_pan3,p12_pani,1,0.25
pb7_pan3,p13_pana,1,0.25
pb7_pan3,kfm_valk,3,0.75
pb7_pan3,p14_pana,1,0.25
pb7_pan3,ps4_p3x3,2,0.5
pb7_pan3,p15_pana,1,0.25
pb7_pan3,mnj_b3rxiko,7,1
pb7_pan3,ntz_valg,3,0.75
pb7_pan3,p16_pana,1,0.25
pb7_pan3,p17_pana,1,0.25
pb7_pan3,p18_pan3,0,0
pb7_pan3,oru_pox3i,3,0.6
pb7_pan3,prc_pon,2,0.5
pb7_pan3,p19_p3x3,2,0.5
pb7_pan3,pt3_pang3,1,0.2
pb7_pan3,pes_barg,3,0.75
pb7_pan3,p20_pana,1,0.25
pb7_pan3,pt4_pan3,0,0
pb7_pan3,pt5_pan3,0,0
pb7_pan3,srz_barg,3,0.75
pb7_pan3,p21_pana,1,0.25
pb7_pan3,sgh_bErg,4,1
pb7_pan3,siy_valk,3,0.75
pb7_pan3,sqo_volg,4,1
pb7_pan3,bcc_thakh,4,0.8
pb7_pan3,sdh_balg,3,0.75
pb7_pan3,fay_balg,3,0.75
pb7_pan3,p22_pana,1,0.25
pb7_pan3,tgk_barg,3,0.75
pb7_pan3,tly_liv3,3,0.75
pb7_pan3,p23_kon3,2,0.5
pb7_pan3,p24_ponia,3,0.6
pb7_pan3,vaf_vElg,4,1
pb7_pan3,ps5_p3x3,2,0.5
pb7_pan3,wne_pani,1,0.25
pb7_pan3,wb5_polC,3,0.75
pb7_pan3,yah_kifk,4,1
pb7_pan3,ydg_p3nok,3,0.6
pb7_pan3,p25_ponie,3,0.6
pb7_pan3,diq_perr,3,0.75
prs_bErg,gzi_vElg,2,0.5
prs_bErg,glk_balg,2,0.5
prs_bErg,hac_gaLa,4,1
prs_bErg,pb8_pani,4,1
prs_bErg,os2_S3f,4,1
prs_bErg,wb3_polC,4,1
prs_bErg,pb9_pana,4,1
prs_bErg,p10_panie,5,1
prs_bErg,jdt_velg,3,0.75
prs_bErg,pt2_pan3,4,1
prs_bErg,ps2_pon3,4,1
prs_bErg,kiu_pElg3,3,0.6
prs_bErg,ckb_para,3,0.75
prs_bErg,kmr_pel,4,1
prs_bErg,ps3_pan3,4,1
prs_bErg,lrl_barg,1,0.25
prs_bErg,lsa_valg,3,0.75
prs_bErg,luz_barg,1,0.25
prs_bErg,p11_pana,4,1
prs_bErg,p12_pani,4,1
prs_bErg,p13_pana,4,1
prs_bErg,kfm_valk,4,1
prs_bErg,p14_pana,4,1
prs_bErg,ps4_p3x3,4,1
prs_bErg,p15_pana,4,1
prs_bErg,mnj_b3rxiko,5,0.714285714285714
prs_bErg,ntz_valg,3,0.75
prs_bErg,p16_pana,4,1
prs_bErg,p17_pana,4,1
prs_bErg,p18_pan3,4,1
prs_bErg,oru_pox3i,5,1
prs_bErg,prc_pon,4,1
prs_bErg,p19_p3x3,4,1
prs_bErg,pt3_pang3,4,0.8
prs_bErg,pes_barg,1,0.25
prs_bErg,p20_pana,4,1
prs_bErg,pt4_pan3,4,1
prs_bErg,pt5_pan3,4,1
prs_bErg,srz_barg,1,0.25
prs_bErg,p21_pana,4,1
prs_bErg,sgh_bErg,0,0
prs_bErg,siy_valk,4,1
prs_bErg,sqo_volg,3,0.75
prs_bErg,bcc_thakh,5,1
prs_bErg,sdh_balg,2,0.5
prs_bErg,fay_balg,2,0.5
prs_bErg,p22_pana,4,1
prs_bErg,tgk_barg,1,0.25
prs_bErg,tly_liv3,4,1
prs_bErg,p23_kon3,4,1
prs_bErg,p24_ponia,5,1
prs_bErg,vaf_vElg,2,0.5
prs_bErg,ps5_p3x3,4,1
prs_bErg,wne_pani,4,1
prs_bErg,wb5_polC,4,1
prs_bErg,yah_kifk,4,1
prs_bErg,ydg_p3nok,5,1
prs_bErg,p25_ponie,5,1
prs_bErg,diq_perr,3,0.75
gzi_vElg,glk_balg,2,0.5
gzi_vElg,hac_gaLa,4,1
gzi_vElg,pb8_pani,4,1
gzi_vElg,os2_S3f,4,1
gzi_vElg,wb3_polC,3,0.75
gzi_vElg,pb9_pana,4,1
gzi_vElg,p10_panie,5,1
gzi_vElg,jdt_velg,1,0.25
gzi_vElg,pt2_pan3,4,1
gzi_vElg,ps2_pon3,4,1
gzi_vElg,kiu_pElg3,2,0.4
gzi_vElg,ckb_para,4,1
gzi_vElg,kmr_pel,3,0.75
gzi_vElg,ps3_pan3,4,1
gzi_vElg,lrl_barg,3,0.75
gzi_vElg,lsa_valg,1,0.25
gzi_vElg,luz_barg,3,0.75
gzi_vElg,p11_pana,4,1
gzi_vElg,p12_pani,4,1
gzi_vElg,p13_pana,4,1
gzi_vElg,kfm_valk,2,0.5
gzi_vElg,p14_pana,4,1
gzi_vElg,ps4_p3x3,4,1
gzi_vElg,p15_pana,4,1
gzi_vElg,mnj_b3rxiko,7,1
gzi_vElg,ntz_valg,1,0.25
gzi_vElg,p16_pana,4,1
gzi_vElg,p17_pana,4,1
gzi_vElg,p18_pan3,4,1
gzi_vElg,oru_pox3i,5,1
gzi_vElg,prc_pon,4,1
gzi_vElg,p19_p3x3,4,1
gzi_vElg,pt3_pang3,4,0.8
gzi_vElg,pes_barg,3,0.75
gzi_vElg,p20_pana,4,1
gzi_vElg,pt4_pan3,4,1
gzi_vElg,pt5_pan3,4,1
gzi_vElg,srz_barg,3,0.75
gzi_vElg,p21_pana,4,1
gzi_vElg,sgh_bErg,2,0.5
gzi_vElg,siy_valk,2,0.5
gzi_vElg,sqo_volg,1,0.25
gzi_vElg,bcc_thakh,5,1
gzi_vElg,sdh_balg,2,0.5
gzi_vElg,fay_balg,2,0.5
gzi_vElg,p22_pana,4,1
gzi_vElg,tgk_barg,3,0.75
gzi_vElg,tly_liv3,4,1
gzi_vElg,p23_kon3,4,1
gzi_vElg,p24_ponia,5,1
gzi_vElg,vaf_vElg,0,0
gzi_vElg,ps5_p3x3,4,1
gzi_vElg,wne_pani,4,1
gzi_vElg,wb5_polC,3,0.75
gzi_vElg,yah_kifk,4,1
gzi_vElg,ydg_p3nok,5,1
gzi_vElg,p25_ponie,5,1
gzi_vElg,diq_perr,4,1
glk_balg,hac_gaLa,3,0.75
glk_balg,pb8_pani,3,0.75
glk_balg,os2_S3f,4,1
glk_balg,wb3_polC,3,0.75
glk_balg,pb9_pana,3,0.75
glk_balg,p10_panie,4,0.8
glk_balg,jdt_velg,2,0.5
glk_balg,pt2_pan3,3,0.75
glk_balg,ps2_pon3,4,1
glk_balg,kiu_pElg3,3,0.6
glk_balg,ckb_para,3,0.75
glk_balg,kmr_pel,3,0.75
glk_balg,ps3_pan3,3,0.75
glk_balg,lrl_barg,1,0.25
glk_balg,lsa_valg,1,0.25
glk_balg,luz_barg,1,0.25
glk_balg,p11_pana,3,0.75
glk_balg,p12_pani,3,0.75
glk_balg,p13_pana,3,0.75
glk_balg,kfm_valk,2,0.5
glk_balg,p14_pana,3,0.75
glk_balg,ps4_p3x3,4,1
glk_balg,p15_pana,3,0.75
glk_balg,mnj_b3rxiko,6,0.857142857142857
glk_balg,ntz_valg,1,0.25
glk_balg,p16_pana,3,0.75
glk_balg,p17_pana,3,0.75
glk_balg,p18_pan3,3,0.75
glk_balg,oru_pox3i,5,1
glk_balg,prc_pon,4,1
glk_balg,p19_p3x3,4,1
glk_balg,pt3_pang3,3,0.6
glk_balg,pes_barg,1,0.25
glk_balg,p20_pana,3,0.75
glk_balg,pt4_pan3,3,0.75
glk_balg,pt5_pan3,3,0.75
glk_balg,srz_barg,1,0.25
glk_balg,p21_pana,3,0.75
glk_balg,sgh_bErg,2,0.5
glk_balg,siy_valk,2,0.5
glk_balg,sqo_volg,2,0.5
glk_balg,bcc_thakh,4,0.8
glk_balg,sdh_balg,0,0
glk_balg,fay_balg,0,0
glk_balg,p22_pana,3,0.75
glk_balg,tgk_barg,1,0.25
glk_balg,tly_liv3,4,1
glk_balg,p23_kon3,4,1
glk_balg,p24_ponia,5,1
glk_balg,vaf_vElg,2,0.5
glk_balg,ps5_p3x3,4,1
glk_balg,wne_pani,3,0.75
glk_balg,wb5_polC,3,0.75
glk_balg,yah_kifk,4,1
glk_balg,ydg_p3nok,5,1
glk_balg,p25_ponie,5,1
glk_balg,diq_perr,4,1
hac_gaLa,pb8_pani,3,0.75
hac_gaLa,os2_S3f,4,1
hac_gaLa,wb3_polC,4,1
hac_gaLa,pb9_pana,2,0.5
hac_gaLa,p10_panie,4,0.8
hac_gaLa,jdt_velg,4,1
hac_gaLa,pt2_pan3,3,0.75
hac_gaLa,ps2_pon3,4,1
hac_gaLa,kiu_pElg3,5,1
hac_gaLa,ckb_para,2,0.5
hac_gaLa,kmr_pel,4,1
hac_gaLa,ps3_pan3,3,0.75
hac_gaLa,lrl_barg,3,0.75
hac_gaLa,lsa_valg,3,0.75
hac_gaLa,luz_barg,3,0.75
hac_gaLa,p11_pana,2,0.5
hac_gaLa,p12_pani,3,0.75
hac_gaLa,p13_pana,2,0.5
hac_gaLa,kfm_valk,3,0.75
hac_gaLa,p14_pana,2,0.5
hac_gaLa,ps4_p3x3,4,1
hac_gaLa,p15_pana,2,0.5
hac_gaLa,mnj_b3rxiko,7,1
hac_gaLa,ntz_valg,3,0.75
hac_gaLa,p16_pana,2,0.5
hac_gaLa,p17_pana,2,0.5
hac_gaLa,p18_pan3,3,0.75
hac_gaLa,oru_pox3i,5,1
hac_gaLa,prc_pon,4,1
hac_gaLa,p19_p3x3,4,1
hac_gaLa,pt3_pang3,4,0.8
hac_gaLa,pes_barg,3,0.75
hac_gaLa,p20_pana,2,0.5
hac_gaLa,pt4_pan3,3,0.75
hac_gaLa,pt5_pan3,3,0.75
hac_gaLa,srz_barg,3,0.75
hac_gaLa,p21_pana,2,0.5
hac_gaLa,sgh_bErg,4,1
hac_gaLa,siy_valk,3,0.75
hac_gaLa,sqo_volg,4,1
hac_gaLa,bcc_thakh,4,0.8
hac_gaLa,sdh_balg,3,0.75
hac_gaLa,fay_balg,3,0.75
hac_gaLa,p22_pana,2,0.5
hac_gaLa,tgk_barg,3,0.75
hac_gaLa,tly_liv3,4,1
hac_gaLa,p23_kon3,4,1
hac_gaLa,p24_ponia,4,0.8
hac_gaLa,vaf_vElg,4,1
hac_gaLa,ps5_p3x3,4,1
hac_gaLa,wne_pani,3,0.75
hac_gaLa,wb5_polC,4,1
hac_gaLa,yah_kifk,4,1
hac_gaLa,ydg_p3nok,5,1
hac_gaLa,p25_ponie,5,1
hac_gaLa,diq_perr,4,1
pb8_pani,os2_S3f,4,1
pb8_pani,wb3_polC,3,0.75
pb8_pani,pb9_pana,1,0.25
pb8_pani,p10_panie,1,0.2
pb8_pani,jdt_velg,4,1
pb8_pani,pt2_pan3,1,0.25
pb8_pani,ps2_pon3,2,0.5
pb8_pani,kiu_pElg3,4,0.8
pb8_pani,ckb_para,2,0.5
pb8_pani,kmr_pel,3,0.75
pb8_pani,ps3_pan3,1,0.25
pb8_pani,lrl_barg,3,0.75
pb8_pani,lsa_valg,3,0.75
pb8_pani,luz_barg,3,0.75
pb8_pani,p11_pana,1,0.25
pb8_pani,p12_pani,0,0
pb8_pani,p13_pana,1,0.25
pb8_pani,kfm_valk,3,0.75
pb8_pani,p14_pana,1,0.25
pb8_pani,ps4_p3x3,3,0.75
pb8_pani,p15_pana,1,0.25
pb8_pani,mnj_b3rxiko,6,0.857142857142857
pb8_pani,ntz_valg,3,0.75
pb8_pani,p16_pana,1,0.25
pb8_pani,p17_pana,1,0.25
pb8_pani,p18_pan3,1,0.25
pb8_pani,oru_pox3i,3,0.6
pb8_pani,prc_pon,2,0.5
pb8_pani,p19_p3x3,3,0.75
pb8_pani,pt3_pang3,2,0.4
pb8_pani,pes_barg,3,0.75
pb8_pani,p20_pana,1,0.25
pb8_pani,pt4_pan3,1,0.25
pb8_pani,pt5_pan3,1,0.25
pb8_pani,srz_barg,3,0.75
pb8_pani,p21_pana,1,0.25
pb8_pani,sgh_bErg,4,1
pb8_pani,siy_valk,3,0.75
pb8_pani,sqo_volg,4,1
pb8_pani,bcc_thakh,4,0.8
pb8_pani,sdh_balg,3,0.75
pb8_pani,fay_balg,3,0.75
pb8_pani,p22_pana,1,0.25
pb8_pani,tgk_barg,3,0.75
pb8_pani,tly_liv3,4,1
pb8_pani,p23_kon3,3,0.75
pb8_pani,p24_ponia,2,0.4
pb8_pani,vaf_vElg,4,1
pb8_pani,ps5_p3x3,3,0.75
pb8_pani,wne_pani,0,0
pb8_pani,wb5_polC,3,0.75
pb8_pani,yah_kifk,4,1
pb8_pani,ydg_p3nok,3,0.6
pb8_pani,p25_ponie,2,0.4
pb8_pani,diq_perr,3,0.75
os2_S3f,wb3_polC,4,1
os2_S3f,pb9_pana,4,1
os2_S3f,p10_panie,5,1
os2_S3f,jdt_velg,4,1
os2_S3f,pt2_pan3,4,1
os2_S3f,ps2_pon3,4,1
os2_S3f,kiu_pElg3,5,1
os2_S3f,ckb_para,4,1
os2_S3f,kmr_pel,3,1
os2_S3f,ps3_pan3,4,1
os2_S3f,lrl_barg,4,1
os2_S3f,lsa_valg,4,1
os2_S3f,luz_barg,4,1
os2_S3f,p11_pana,4,1
os2_S3f,p12_pani,4,1
os2_S3f,p13_pana,4,1
os2_S3f,kfm_valk,4,1
os2_S3f,p14_pana,4,1
os2_S3f,ps4_p3x3,3,0.75
os2_S3f,p15_pana,4,1
os2_S3f,mnj_b3rxiko,6,0.857142857142857
os2_S3f,ntz_valg,4,1
os2_S3f,p16_pana,4,1
os2_S3f,p17_pana,4,1
os2_S3f,p18_pan3,4,1
os2_S3f,oru_pox3i,4,0.8
os2_S3f,prc_pon,3,1
os2_S3f,p19_p3x3,3,0.75
os2_S3f,pt3_pang3,5,1
os2_S3f,pes_barg,4,1
os2_S3f,p20_pana,4,1
os2_S3f,pt4_pan3,4,1
os2_S3f,pt5_pan3,4,1
os2_S3f,srz_barg,4,1
os2_S3f,p21_pana,4,1
